id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
4rlAJS8m/,4rlAJS8m41,41,45,Attempt saved. Gareth Bale (Real Madrid) header from the centre of the box is saved in the centre of the goal.,1,,1,Real Madrid,Granada,gareth bale,,,,5.0,1.0,0,3.0,3.0,0,1.0,0
Qu3xSBI4/,Qu3xSBI44,4,7,"Goal!  Real Madrid 1, Villarreal 0. Gareth Bale (Real Madrid) left footed shot from the centre of the box to the bottom left corner.",1,,1,Real Madrid,Villarreal,gareth bale,,,,3.0,1.0,1,3.0,2.0,0,1.0,0
Qu3xSBI4/,Qu3xSBI417,17,27,Attempt saved. Gareth Bale (Real Madrid) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Karim Benzema.,1,12.0,1,Real Madrid,Villarreal,gareth bale,karim benzema,,,11.0,1.0,0,15.0,2.0,1,1.0,0
Qu3xSBI4/,Qu3xSBI429,29,45,Attempt blocked. Gareth Bale (Real Madrid) right footed shot from the centre of the box is blocked.,1,,1,Real Madrid,Villarreal,gareth bale,,,,2.0,3.0,0,3.0,1.0,0,1.0,0
Qu3xSBI4/,Qu3xSBI460,60,75,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is high and wide to the left. Assisted by Xabi Alonso.,1,12.0,1,Real Madrid,Villarreal,gareth bale,xabi alonso,,,6.0,2.0,0,15.0,2.0,1,1.0,0
bN8Bvk2A/,bN8Bvk2A12,12,21,Attempt saved. Gareth Bale (Real Madrid) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Angel Di MarA­a.,1,12.0,2,Real Madrid,Getafe,gareth bale,angel di maria,,,11.0,1.0,0,15.0,2.0,1,1.0,0
bN8Bvk2A/,bN8Bvk2A26,26,33,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked.,1,,2,Real Madrid,Getafe,gareth bale,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
bN8Bvk2A/,bN8Bvk2A27,27,33,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from the centre of the box is close, but misses to the right. Assisted by Karim Benzema.",1,12.0,2,Real Madrid,Getafe,gareth bale,karim benzema,,,9.0,2.0,0,3.0,2.0,1,1.0,0
A5pNZaGr/,A5pNZaGr11,11,9,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the right side of the box is blocked. Assisted by Karim Benzema.,1,12.0,1,Real Madrid,Elche,gareth bale,karim benzema,,,2.0,3.0,0,11.0,2.0,1,1.0,0
A5pNZaGr/,A5pNZaGr39,39,41,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the centre of the box is blocked. Assisted by Angel Di MarA­a.,1,12.0,1,Real Madrid,Elche,gareth bale,angel di maria,,,2.0,3.0,0,3.0,2.0,1,1.0,0
A5pNZaGr/,A5pNZaGr59,59,59,Attempt missed. Gareth Bale (Real Madrid) left footed shot from the right side of the box is high and wide to the left. Assisted by Pepe following a fast break.,1,12.0,1,Real Madrid,Elche,gareth bale,pepe,,,6.0,2.0,0,11.0,2.0,1,1.0,1
A5pNZaGr/,A5pNZaGr68,68,67,"Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box is close, but misses to the left. Assisted by Asier Illarramendi.",1,12.0,1,Real Madrid,Elche,gareth bale,asier illarramendi,,,8.0,2.0,0,3.0,3.0,1,1.0,0
A5pNZaGr/,A5pNZaGr80,80,71,"Goal!  Real Madrid 2, Elche 0. Gareth Bale (Real Madrid) left footed shot from outside the box to the top right corner. Assisted by Xabi Alonso.",1,12.0,1,Real Madrid,Elche,gareth bale,xabi alonso,,,13.0,1.0,1,15.0,2.0,1,1.0,0
dzO3nw0l/,dzO3nw0l63,63,67,Attempt saved. Gareth Bale (Real Madrid) header from the centre of the box is saved in the top centre of the goal. Assisted by Angel Di MarA­a with a cross.,1,12.0,2,Real Madrid,Atletico Madrid,gareth bale,angel di maria,,,11.0,1.0,0,3.0,3.0,2,1.0,0
dzO3nw0l/,dzO3nw0l74,74,71,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked.,1,,2,Real Madrid,Atletico Madrid,gareth bale,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
jJbrbza0/,jJbrbza012,12,15,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the left. Assisted by Daniel Carvajal.",1,12.0,1,Real Madrid,Levante,gareth bale,daniel carvajal,,,8.0,2.0,0,15.0,2.0,1,1.0,0
jJbrbza0/,jJbrbza043,43,47,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked. Assisted by Luka Modric.,1,12.0,1,Real Madrid,Levante,gareth bale,luka modric,,,2.0,3.0,0,15.0,2.0,1,1.0,0
jJbrbza0/,jJbrbza052,52,53,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the right side of the box is blocked.,1,,1,Real Madrid,Levante,gareth bale,,,,2.0,3.0,0,11.0,2.0,0,1.0,0
jJbrbza0/,jJbrbza0104,104,86,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the right side of the box is blocked. Assisted by Daniel Carvajal.,1,12.0,1,Real Madrid,Levante,gareth bale,daniel carvajal,,,2.0,3.0,0,11.0,2.0,1,1.0,0
jJbrbza0/,jJbrbza0110,110,90,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the right. Assisted by Cristiano Ronaldo following a fast break.",1,12.0,1,Real Madrid,Levante,gareth bale,cristiano ronaldo,,,9.0,2.0,0,15.0,2.0,1,1.0,1
0lIQADr6/,0lIQADr629,29,43,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the right side of the box is blocked. Assisted by Luka Modric.,1,12.0,2,Real Madrid,Malaga,gareth bale,luka modric,,,2.0,3.0,0,11.0,2.0,1,1.0,0
StRC9O3T/,StRC9O3T63,63,58,Attempt saved. Gareth Bale (Real Madrid) right footed shot from a difficult angle on the right is saved in the centre of the goal. Assisted by Karim Benzema with a through ball.,1,12.0,1,Real Madrid,Barcelona,gareth bale,karim benzema,,,5.0,1.0,0,8.0,1.0,4,1.0,0
0UXII1tp/,0UXII1tp5,5,3,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is just a bit too high. Assisted by Xabi Alonso.,1,12.0,2,Real Madrid,Sevilla,gareth bale,xabi alonso,,,1.0,2.0,0,15.0,2.0,1,1.0,0
0UXII1tp/,0UXII1tp24,24,20,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the right. Assisted by Asier Illarramendi.",1,12.0,2,Real Madrid,Sevilla,gareth bale,asier illarramendi,,,9.0,2.0,0,15.0,2.0,1,1.0,0
0UXII1tp/,0UXII1tp53,53,43,Attempt saved. Gareth Bale (Real Madrid) left footed shot from a difficult angle on the right is saved in the bottom right corner. Assisted by Karim Benzema with a through ball.,1,12.0,2,Real Madrid,Sevilla,gareth bale,karim benzema,,,4.0,1.0,0,8.0,2.0,4,1.0,0
0UXII1tp/,0UXII1tp95,95,77,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box misses to the left. Assisted by Isco following a corner.,1,12.0,2,Real Madrid,Sevilla,gareth bale,isco,,,8.0,2.0,0,15.0,2.0,1,3.0,0
0UXII1tp/,0UXII1tp98,98,81,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is high and wide to the left. Assisted by Xabi Alonso.,1,12.0,2,Real Madrid,Sevilla,gareth bale,xabi alonso,,,6.0,2.0,0,15.0,2.0,1,1.0,0
0UXII1tp/,0UXII1tp110,110,90,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is too high from a direct free kick.,1,,2,Real Madrid,Sevilla,gareth bale,,,,10.0,2.0,0,15.0,2.0,0,4.0,0
fD8cUbud/,fD8cUbud7,7,6,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked. Assisted by Daniel Carvajal.,1,12.0,1,Real Madrid,Rayo Vallecano,gareth bale,daniel carvajal,,,2.0,3.0,0,15.0,2.0,1,1.0,0
fD8cUbud/,fD8cUbud20,20,17,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the right. Assisted by Asier Illarramendi.",1,12.0,1,Real Madrid,Rayo Vallecano,gareth bale,asier illarramendi,,,9.0,2.0,0,15.0,2.0,1,1.0,0
fD8cUbud/,fD8cUbud72,72,68,"Goal!  Real Madrid 3, Rayo Vallecano 0. Gareth Bale (Real Madrid) left footed shot from very close range to the centre of the goal. Assisted by Angel Di MarA­a.",1,12.0,1,Real Madrid,Rayo Vallecano,gareth bale,angel di maria,,,5.0,1.0,1,13.0,2.0,1,1.0,0
fD8cUbud/,fD8cUbud77,77,70,"Goal!  Real Madrid 4, Rayo Vallecano 0. Gareth Bale (Real Madrid) left footed shot from outside the box to the bottom left corner. Assisted by Pepe following a fast break.",1,12.0,1,Real Madrid,Rayo Vallecano,gareth bale,pepe,,,3.0,1.0,1,15.0,2.0,1,1.0,1
trnvsxP1/,trnvsxP119,19,19,Attempt blocked. Gareth Bale (Real Madrid) right footed shot from the right side of the box is blocked. Assisted by Isco.,1,12.0,2,Real Madrid,Real Sociedad,gareth bale,isco,,,2.0,3.0,0,11.0,1.0,1,1.0,0
trnvsxP1/,trnvsxP128,28,28,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked.,1,,2,Real Madrid,Real Sociedad,gareth bale,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
trnvsxP1/,trnvsxP168,68,53,Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box misses to the left. Assisted by Luka Modric with a cross following a corner.,1,12.0,2,Real Madrid,Real Sociedad,gareth bale,luka modric,,,8.0,2.0,0,3.0,3.0,2,3.0,0
trnvsxP1/,trnvsxP169,69,55,Attempt blocked. Gareth Bale (Real Madrid) right footed shot from the left side of the box is blocked. Assisted by Karim Benzema.,1,12.0,2,Real Madrid,Real Sociedad,gareth bale,karim benzema,,,2.0,3.0,0,9.0,1.0,1,1.0,0
trnvsxP1/,trnvsxP181,81,66,"Goal!  Real Sociedad 0, Real Madrid 2. Gareth Bale (Real Madrid) left footed shot from outside the box to the bottom left corner.",1,,2,Real Madrid,Real Sociedad,gareth bale,,,,3.0,1.0,1,15.0,2.0,0,1.0,0
QwYyIR7O/,QwYyIR7O17,17,20,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is too high. Assisted by Asier Illarramendi.,1,12.0,1,Real Madrid,Almeria,gareth bale,asier illarramendi,,,10.0,2.0,0,15.0,2.0,1,1.0,0
QwYyIR7O/,QwYyIR7O18,18,22,Attempt saved. Gareth Bale (Real Madrid) left footed shot from the centre of the box is saved in the bottom right corner. Assisted by Karim Benzema.,1,12.0,1,Real Madrid,Almeria,gareth bale,karim benzema,,,4.0,1.0,0,3.0,2.0,1,1.0,0
QwYyIR7O/,QwYyIR7O28,28,35,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is too high from a direct free kick.,1,,1,Real Madrid,Almeria,gareth bale,,,,10.0,2.0,0,15.0,2.0,0,4.0,0
QwYyIR7O/,QwYyIR7O34,34,40,Attempt saved. Gareth Bale (Real Madrid) header from the centre of the box is saved in the bottom right corner. Assisted by Nacho.,1,12.0,1,Real Madrid,Almeria,gareth bale,nacho,,,4.0,1.0,0,3.0,3.0,1,1.0,0
QwYyIR7O/,QwYyIR7O35,35,41,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from the right side of the box is close, but misses to the right. Assisted by Isco.",1,12.0,1,Real Madrid,Almeria,gareth bale,isco,,,9.0,2.0,0,11.0,2.0,1,1.0,0
QwYyIR7O/,QwYyIR7O46,46,53,"Goal!  Real Madrid 2, AlmerA­a 0. Gareth Bale (Real Madrid) left footed shot from the left side of the box to the bottom right corner. Assisted by Karim Benzema.",1,12.0,1,Real Madrid,Almeria,gareth bale,karim benzema,,,4.0,1.0,1,9.0,2.0,1,1.0,0
QwYyIR7O/,QwYyIR7O59,59,68,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the centre of the box is blocked. Assisted by Karim Benzema.,1,12.0,1,Real Madrid,Almeria,gareth bale,karim benzema,,,2.0,3.0,0,3.0,2.0,1,1.0,0
0lrsF4ji/,0lrsF4ji27,27,30,Attempt missed. Gareth Bale (Real Madrid) left footed shot from the right side of the box misses to the left. Assisted by Cristiano Ronaldo.,1,12.0,1,Real Madrid,Valencia,gareth bale,cristiano ronaldo,,,8.0,2.0,0,11.0,2.0,1,1.0,0
0lrsF4ji/,0lrsF4ji43,43,45,Attempt missed. Gareth Bale (Real Madrid) left footed shot from the centre of the box is too high.,1,,1,Real Madrid,Valencia,gareth bale,,,,10.0,2.0,0,3.0,2.0,0,1.0,0
0lrsF4ji/,0lrsF4ji87,87,79,Attempt blocked. Gareth Bale (Real Madrid) header from the centre of the box is blocked. Assisted by Daniel Carvajal with a cross.,1,12.0,1,Real Madrid,Valencia,gareth bale,daniel carvajal,,,2.0,3.0,0,3.0,3.0,2,1.0,0
0lrsF4ji/,0lrsF4ji100,100,90,Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box misses to the left. Assisted by Daniel Carvajal with a cross.,1,12.0,1,Real Madrid,Valencia,gareth bale,daniel carvajal,,,8.0,2.0,0,3.0,3.0,2,1.0,0
6mfH2k3D/,6mfH2k3D11,11,17,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the left. Assisted by Sami Khedira.",1,12.0,1,Real Madrid,Espanyol,gareth bale,sami khedira,,,8.0,2.0,0,15.0,2.0,1,1.0,0
6mfH2k3D/,6mfH2k3D39,39,45,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the left from a direct free kick.",1,,1,Real Madrid,Espanyol,gareth bale,,,,8.0,2.0,0,15.0,2.0,0,4.0,0
6mfH2k3D/,6mfH2k3D58,58,64,"Goal!  Real Madrid 1, Espanyol 0. Gareth Bale (Real Madrid) right footed shot from the right side of the box to the bottom left corner. Assisted by Karim Benzema with a through ball following a fast break.",1,12.0,1,Real Madrid,Espanyol,gareth bale,karim benzema,,,3.0,1.0,1,11.0,1.0,4,1.0,1
vmZtpY27/,vmZtpY275,5,3,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is high and wide to the left from a direct free kick.,1,,1,Real Madrid,Cordoba,gareth bale,,,,6.0,2.0,0,15.0,2.0,0,4.0,0
vmZtpY27/,vmZtpY2789,89,82,Attempt saved. Gareth Bale (Real Madrid) header from the centre of the box is saved in the centre of the goal. Assisted by Cristiano Ronaldo with a cross.,1,12.0,1,Real Madrid,Cordoba,gareth bale,cristiano ronaldo,,,5.0,1.0,0,3.0,3.0,2,1.0,0
b7Kcp2Em/,b7Kcp2Em11,11,11,"Goal!  Real Sociedad 0, Real Madrid 2. Gareth Bale (Real Madrid) left footed shot from the centre of the box to the bottom right corner. Assisted by Luka Modric.",1,12.0,2,Real Madrid,Real Sociedad,gareth bale,luka modric,,,4.0,1.0,1,3.0,2.0,1,1.0,0
b7Kcp2Em/,b7Kcp2Em80,80,69,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked.,1,,2,Real Madrid,Real Sociedad,gareth bale,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
b7Kcp2Em/,b7Kcp2Em86,86,73,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked. Assisted by Toni Kroos.,1,12.0,2,Real Madrid,Real Sociedad,gareth bale,toni kroos,,,2.0,3.0,0,15.0,2.0,1,1.0,0
pOrucubg/,pOrucubg20,20,23,Attempt saved. Gareth Bale (Real Madrid) left footed shot from outside the box is saved in the top right corner.,1,,1,Real Madrid,Atletico Madrid,gareth bale,,,,13.0,1.0,0,15.0,2.0,0,1.0,0
pOrucubg/,pOrucubg63,63,60,Attempt saved. Gareth Bale (Real Madrid) header from the centre of the box is saved in the bottom right corner. Assisted by James RodrA­guez with a cross.,1,12.0,1,Real Madrid,Atletico Madrid,gareth bale,james rodriguez,,,4.0,1.0,0,3.0,3.0,2,1.0,0
E3dR8xc5/,E3dR8xc513,13,16,Attempt saved. Gareth Bale (Real Madrid) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Karim Benzema.,1,12.0,2,Real Madrid,Deportivo La Coruna,gareth bale,karim benzema,,,5.0,1.0,0,3.0,2.0,1,1.0,0
E3dR8xc5/,E3dR8xc550,50,63,Attempt saved. Gareth Bale (Real Madrid) left footed shot from outside the box is saved in the bottom left corner. Assisted by Asier Illarramendi.,1,12.0,2,Real Madrid,Deportivo La Coruna,gareth bale,asier illarramendi,,,3.0,1.0,0,15.0,2.0,1,1.0,0
E3dR8xc5/,E3dR8xc555,55,66,"Goal!  Deportivo de La CoruA±a 1, Real Madrid 4. Gareth Bale (Real Madrid) left footed shot from the left side of the box to the bottom right corner. Assisted by Marcelo with a through ball.",1,12.0,2,Real Madrid,Deportivo La Coruna,gareth bale,marcelo,,,4.0,1.0,1,9.0,2.0,4,1.0,0
E3dR8xc5/,E3dR8xc565,65,74,"Goal!  Deportivo de La CoruA±a 1, Real Madrid 5. Gareth Bale (Real Madrid) left footed shot from the centre of the box to the bottom right corner. Assisted by Isco with a through ball.",1,12.0,2,Real Madrid,Deportivo La Coruna,gareth bale,isco,,,4.0,1.0,1,3.0,2.0,4,1.0,0
nVZ7LFtB/,nVZ7LFtB29,29,20,"Goal!  Real Madrid 1, Elche 1. Gareth Bale (Real Madrid) header from the centre of the box to the centre of the goal. Assisted by James RodrA­guez with a cross.",1,12.0,1,Real Madrid,Elche,gareth bale,james rodriguez,,,5.0,1.0,1,3.0,3.0,2,1.0,0
nVZ7LFtB/,nVZ7LFtB60,60,48,Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box is too high. Assisted by Daniel Carvajal with a cross.,1,12.0,1,Real Madrid,Elche,gareth bale,daniel carvajal,,,10.0,2.0,0,3.0,3.0,2,1.0,0
nVZ7LFtB/,nVZ7LFtB109,109,87,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked. Assisted by Toni Kroos.,1,12.0,1,Real Madrid,Elche,gareth bale,toni kroos,,,2.0,3.0,0,15.0,2.0,1,1.0,0
CWwCGQfq/,CWwCGQfq53,53,55,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is too high. Assisted by Cristiano Ronaldo.,1,12.0,2,Real Madrid,Villarreal,gareth bale,cristiano ronaldo,,,10.0,2.0,0,15.0,2.0,1,1.0,0
EJ2gT3vk/,EJ2gT3vk36,36,37,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the right. Assisted by Luka Modric.",1,12.0,1,Real Madrid,Athletic Bilbao,gareth bale,luka modric,,,9.0,2.0,0,15.0,2.0,1,1.0,0
EJ2gT3vk/,EJ2gT3vk44,44,50,Attempt missed. Gareth Bale (Real Madrid) left footed shot from the centre of the box is too high. Assisted by Cristiano Ronaldo following a fast break.,1,12.0,1,Real Madrid,Athletic Bilbao,gareth bale,cristiano ronaldo,,,10.0,2.0,0,3.0,2.0,1,1.0,1
EJ2gT3vk/,EJ2gT3vk48,48,56,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the left. Assisted by James RodrA­guez.",1,12.0,1,Real Madrid,Athletic Bilbao,gareth bale,james rodriguez,,,8.0,2.0,0,15.0,2.0,1,1.0,0
EJ2gT3vk/,EJ2gT3vk54,54,60,Attempt saved. Gareth Bale (Real Madrid) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Cristiano Ronaldo.,1,12.0,1,Real Madrid,Athletic Bilbao,gareth bale,cristiano ronaldo,,,11.0,1.0,0,15.0,2.0,1,1.0,0
EJ2gT3vk/,EJ2gT3vk85,85,80,Attempt saved. Gareth Bale (Real Madrid) left footed shot from a difficult angle on the right is saved in the bottom left corner. Assisted by Daniel Carvajal.,1,12.0,1,Real Madrid,Athletic Bilbao,gareth bale,daniel carvajal,,,3.0,1.0,0,8.0,2.0,1,1.0,0
EJ2gT3vk/,EJ2gT3vk87,87,84,Attempt saved. Gareth Bale (Real Madrid) left footed shot from the centre of the box is saved in the top left corner. Assisted by Marcelo with a cross.,1,12.0,1,Real Madrid,Athletic Bilbao,gareth bale,marcelo,,,12.0,1.0,0,3.0,2.0,2,1.0,0
t8HA72zJ/,t8HA72zJ13,13,11,Attempt missed. Gareth Bale (Real Madrid) header from very close range misses to the right. Assisted by Toni Kroos with a cross following a corner.,1,12.0,1,Real Madrid,Celta Vigo,gareth bale,toni kroos,,,9.0,2.0,0,13.0,3.0,2,3.0,0
t8HA72zJ/,t8HA72zJ15,15,13,Attempt saved. Gareth Bale (Real Madrid) left footed shot from outside the box is saved in the centre of the goal. Assisted by Daniel Carvajal.,1,12.0,1,Real Madrid,Celta Vigo,gareth bale,daniel carvajal,,,5.0,1.0,0,15.0,2.0,1,1.0,0
t8HA72zJ/,t8HA72zJ26,26,23,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is too high from a direct free kick.,1,,1,Real Madrid,Celta Vigo,gareth bale,,,,10.0,2.0,0,15.0,2.0,0,4.0,0
t8HA72zJ/,t8HA72zJ75,75,62,Attempt saved. Gareth Bale (Real Madrid) left footed shot from the left side of the box is saved in the centre of the goal. Assisted by Pepe.,1,12.0,1,Real Madrid,Celta Vigo,gareth bale,pepe,,,5.0,1.0,0,9.0,2.0,1,1.0,0
t8HA72zJ/,t8HA72zJ104,104,79,Attempt saved. Gareth Bale (Real Madrid) header from the centre of the box is saved in the top right corner. Assisted by Toni Kroos with a cross.,1,12.0,1,Real Madrid,Celta Vigo,gareth bale,toni kroos,,,13.0,1.0,0,3.0,3.0,2,1.0,0
zqdmLL4I/,zqdmLL4I42,42,42,"Goal!  AlmerA­a 1, Real Madrid 2. Gareth Bale (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by Toni Kroos with a cross.",1,12.0,2,Real Madrid,Almeria,gareth bale,toni kroos,,,3.0,1.0,1,3.0,3.0,2,1.0,0
zqdmLL4I/,zqdmLL4I99,99,90,Attempt saved. Gareth Bale (Real Madrid) left footed shot from the right side of the box is saved in the bottom right corner. Assisted by Cristiano Ronaldo.,1,12.0,2,Real Madrid,Almeria,gareth bale,cristiano ronaldo,,,4.0,1.0,0,11.0,2.0,1,1.0,0
zqdmLL4I/,zqdmLL4I100,100,90,Attempt missed. Gareth Bale (Real Madrid) right footed shot from a difficult angle on the right misses to the left.,1,,2,Real Madrid,Almeria,gareth bale,,,,8.0,2.0,0,8.0,1.0,0,1.0,0
Sbd1oIIN/,Sbd1oIIN10,10,10,Attempt missed. Gareth Bale (Real Madrid) left footed shot from the right side of the box is high and wide to the left. Assisted by James RodrA­guez.,1,12.0,2,Real Madrid,Valencia,gareth bale,james rodriguez,,,6.0,2.0,0,11.0,2.0,1,1.0,0
Sbd1oIIN/,Sbd1oIIN13,13,13,Attempt blocked. Gareth Bale (Real Madrid) header from the centre of the box is blocked. Assisted by Toni Kroos with a cross.,1,12.0,2,Real Madrid,Valencia,gareth bale,toni kroos,,,2.0,3.0,0,3.0,3.0,2,1.0,0
Sbd1oIIN/,Sbd1oIIN81,81,59,Attempt saved. Gareth Bale (Real Madrid) left footed shot from the right side of the six yard box is saved in the centre of the goal. Assisted by Isco.,1,12.0,2,Real Madrid,Valencia,gareth bale,isco,,,5.0,1.0,0,12.0,2.0,1,1.0,0
vJg7s9Hk/,vJg7s9Hk6,6,4,Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box is too high. Assisted by James RodrA­guez with a cross following a corner.,1,12.0,1,Real Madrid,Espanyol,gareth bale,james rodriguez,,,10.0,2.0,0,3.0,3.0,2,3.0,0
vJg7s9Hk/,vJg7s9Hk25,25,28,"Goal!  Real Madrid 2, Espanyol 0. Gareth Bale (Real Madrid) from a free kick with a left footed shot to the top right corner.",1,,1,Real Madrid,Espanyol,gareth bale,,,,13.0,1.0,1,19.0,2.0,0,4.0,0
vJg7s9Hk/,vJg7s9Hk28,28,33,Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box misses to the right. Assisted by James RodrA­guez with a cross.,1,12.0,1,Real Madrid,Espanyol,gareth bale,james rodriguez,,,9.0,2.0,0,3.0,3.0,2,1.0,0
vJg7s9Hk/,vJg7s9Hk68,68,69,Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box misses to the left. Assisted by Nacho with a cross.,1,12.0,1,Real Madrid,Espanyol,gareth bale,nacho,,,8.0,2.0,0,3.0,3.0,2,1.0,0
vJg7s9Hk/,vJg7s9Hk77,77,72,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from the centre of the box is close, but misses to the right. Assisted by Isco with a through ball following a fast break.",1,12.0,1,Real Madrid,Espanyol,gareth bale,isco,,,9.0,2.0,0,3.0,2.0,4,1.0,1
zo9oeSok/,zo9oeSok32,32,32,Attempt saved. Gareth Bale (Real Madrid) left footed shot from outside the box is saved in the bottom right corner. Assisted by Marcelo.,1,12.0,2,Real Madrid,Getafe,gareth bale,marcelo,,,4.0,1.0,0,15.0,2.0,1,1.0,0
zo9oeSok/,zo9oeSok70,70,59,Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is too high from a direct free kick.,1,,2,Real Madrid,Getafe,gareth bale,,,,10.0,2.0,0,15.0,2.0,0,4.0,0
zo9oeSok/,zo9oeSok82,82,67,"Goal!  Getafe 0, Real Madrid 2. Gareth Bale (Real Madrid) left footed shot from the centre of the box to the centre of the goal. Assisted by James RodrA­guez with a cross following a fast break.",1,12.0,2,Real Madrid,Getafe,gareth bale,james rodriguez,,,5.0,1.0,1,3.0,2.0,2,1.0,1
EidD9R0r/,EidD9R0r8,8,12,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the centre of the box is blocked. Assisted by Sami Khedira with a cross.,1,12.0,2,Real Madrid,Cordoba,gareth bale,sami khedira,,,2.0,3.0,0,3.0,2.0,2,1.0,0
EidD9R0r/,EidD9R0r101,101,87,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from outside the box is blocked.,1,,2,Real Madrid,Cordoba,gareth bale,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
EidD9R0r/,EidD9R0r104,104,89,"Goal!  CA³rdoba 1, Real Madrid 2. Gareth Bale (Real Madrid) converts the penalty with a left footed shot to the bottom right corner.",1,,2,Real Madrid,Cordoba,gareth bale,,,,4.0,1.0,1,14.0,2.0,0,2.0,0
0MwbLOaf/,0MwbLOaf22,22,23,Attempt blocked. Gareth Bale (Real Madrid) left footed shot from the left side of the box is blocked. Assisted by Isco with a through ball.,1,12.0,1,Real Madrid,Real Sociedad,gareth bale,isco,,,2.0,3.0,0,9.0,2.0,4,1.0,0
0MwbLOaf/,0MwbLOaf32,32,28,"Attempt missed. Gareth Bale (Real Madrid) header from the centre of the box is close, but misses to the left. Assisted by James RodrA­guez with a cross following a corner.",1,12.0,1,Real Madrid,Real Sociedad,gareth bale,james rodriguez,,,8.0,2.0,0,3.0,3.0,2,3.0,0
0MwbLOaf/,0MwbLOaf33,33,30,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from outside the box is close, but misses to the right. Assisted by Karim Benzema.",1,12.0,1,Real Madrid,Real Sociedad,gareth bale,karim benzema,,,9.0,2.0,0,15.0,2.0,1,1.0,0
0MwbLOaf/,0MwbLOaf45,45,40,"Attempt missed. Gareth Bale (Real Madrid) left footed shot from the centre of the box is close, but misses to the right. Assisted by Karim Benzema following a fast break.",1,12.0,1,Real Madrid,Real Sociedad,gareth bale,karim benzema,,,9.0,2.0,0,3.0,2.0,1,1.0,1
