id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
6L5JGLVM/,6L5JGLVM90,90,73,"Goal!  Real Madrid 2, Deportivo de La CoruA±a 0. Karim Benzema (Real Madrid) left footed shot from the centre of the box to the bottom right corner. Assisted by Cristiano Ronaldo with a through ball.",1,12.0,1,Real Madrid,Deportivo La Coruna,karim benzema,cristiano ronaldo,,,4.0,1,1,3,2,4,1,0
hxU0TbFS/,hxU0TbFS61,61,56,"Goal!  Elche 0, Real Madrid 1. Karim Benzema (Real Madrid) left footed shot from very close range to the centre of the goal.",1,,2,Real Madrid,Elche,karim benzema,,,,5.0,1,1,13,2,0,1,0
pA3O7Kmo/,pA3O7Kmo46,46,52,"Goal!  Real Madrid 5, Granada CF 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by James RodrA­guez with a cross following a corner.",1,12.0,1,Real Madrid,Granada,karim benzema,james rodriguez,,,4.0,1,1,3,1,2,3,0
pA3O7Kmo/,pA3O7Kmo50,50,56,"Goal!  Real Madrid 7, Granada CF 0. Karim Benzema (Real Madrid) right footed shot from a difficult angle on the right to the bottom right corner. Assisted by Alvaro Arbeloa.",1,12.0,1,Real Madrid,Granada,karim benzema,alvaro arbeloa,,,4.0,1,1,8,1,1,1,0
MPsi5wt5/,MPsi5wt554,54,47,"Goal!  Real Madrid 3, Real Betis 0. Karim Benzema (Real Madrid) header from very close range to the centre of the goal. Assisted by Gareth Bale with a cross.",1,12.0,1,Real Madrid,Real Betis,karim benzema,gareth bale,,,5.0,1,1,13,3,2,1,0
WxAtGffN/,WxAtGffN28,28,28,"Goal!  Espanyol 0, Real Madrid 4. Karim Benzema (Real Madrid) right footed shot from very close range to the bottom right corner. Assisted by Cristiano Ronaldo.",1,12.0,2,Real Madrid,Espanyol,karim benzema,cristiano ronaldo,,,4.0,1,1,13,1,1,1,0
G6VBVZgA/,G6VBVZgA56,56,55,"Goal!  Real Madrid 1, Granada CF 0. Karim Benzema (Real Madrid) header from very close range to the bottom right corner. Assisted by Isco with a cross following a set piece situation.",1,12.0,1,Real Madrid,Granada,karim benzema,isco,,,4.0,1,1,13,3,2,2,0
IXjhB58e/,IXjhB58e20,20,19,"Goal!  Athletic Club 0, Real Madrid 1. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the centre of the goal.",1,,2,Real Madrid,Athletic Bilbao,karim benzema,,,,5.0,1,1,3,1,0,1,0
IXjhB58e/,IXjhB58e81,81,70,"Goal!  Athletic Club 1, Real Madrid 2. Karim Benzema (Real Madrid) right footed shot from very close range to the centre of the goal. Assisted by Isco with a cross.",1,12.0,2,Real Madrid,Athletic Bilbao,karim benzema,isco,,,5.0,1,1,13,1,2,1,0
tAUcshAJ/,tAUcshAJ6,6,9,"Goal!  AtlA©tico de Madrid 0, Real Madrid 1. Karim Benzema (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by Daniel Carvajal with a cross.",1,12.0,2,Real Madrid,Atletico Madrid,karim benzema,daniel carvajal,,,3.0,1,1,3,3,2,1,0
lCcnWL2B/,lCcnWL2B3,3,4,"Goal!  Real Madrid 1, Getafe 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Pepe with a cross.",1,12.0,1,Real Madrid,Getafe,karim benzema,pepe,,,3.0,1,1,3,1,2,1,0
lCcnWL2B/,lCcnWL2B14,14,16,"Goal!  Real Madrid 2, Getafe 0. Karim Benzema (Real Madrid) left footed shot from the centre of the box to the bottom left corner. Assisted by Gareth Bale with a headed pass.",1,12.0,1,Real Madrid,Getafe,karim benzema,gareth bale,,,3.0,1,1,3,2,3,1,0
Uogsp9ri/,Uogsp9ri63,63,48,"Goal!  Real Madrid 5, Rayo Vallecano 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by James RodrA­guez.",1,12.0,1,Real Madrid,Rayo Vallecano,karim benzema,james rodriguez,,,4.0,1,1,3,1,1,1,0
Uogsp9ri/,Uogsp9ri100,100,79,"Goal!  Real Madrid 9, Rayo Vallecano 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Luka Modric with a through ball following a corner.",1,12.0,1,Real Madrid,Rayo Vallecano,karim benzema,luka modric,,,3.0,1,1,3,1,4,3,0
Uogsp9ri/,Uogsp9ri117,117,90,"Goal!  Real Madrid 10, Rayo Vallecano 2. Karim Benzema (Real Madrid) left footed shot from the centre of the box to the bottom right corner. Assisted by Mateo Kovacic.",1,12.0,1,Real Madrid,Rayo Vallecano,karim benzema,mateo kovacic,,,4.0,1,1,3,2,1,1,0
69LBecmK/,69LBecmK24,24,16,"Goal!  Valencia 0, Real Madrid 1. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Cristiano Ronaldo.",1,12.0,2,Real Madrid,Valencia,karim benzema,cristiano ronaldo,,,3.0,1,1,3,1,1,1,0
Gvuf8zXP/,Gvuf8zXP15,15,15,"Goal!  Real Madrid 1, Deportivo de La CoruA±a 0. Karim Benzema (Real Madrid) left footed shot from very close range to the bottom right corner. Assisted by Sergio Ramos following a corner.",1,12.0,1,Real Madrid,Deportivo La Coruna,karim benzema,sergio ramos,,,4.0,1,1,13,2,1,3,0
Gvuf8zXP/,Gvuf8zXP100,100,90,"Goal!  Real Madrid 5, Deportivo de La CoruA±a 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the top left corner. Assisted by Cristiano Ronaldo.",1,12.0,1,Real Madrid,Deportivo La Coruna,karim benzema,cristiano ronaldo,,,12.0,1,1,3,1,1,1,0
fTCKAThO/,fTCKAThO8,8,12,"Goal!  Real Madrid 3, Sporting de GijA³n 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Gareth Bale with a cross.",1,12.0,1,Real Madrid,Sporting Gijon,karim benzema,gareth bale,,,4.0,1,1,3,1,2,1,0
fTCKAThO/,fTCKAThO41,41,41,"Goal!  Real Madrid 5, Sporting de GijA³n 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Isco with a through ball.",1,12.0,1,Real Madrid,Sporting Gijon,karim benzema,isco,,,3.0,1,1,3,1,4,1,0
zowEUNqc/,zowEUNqc77,77,71,"Goal!  Real Betis 1, Real Madrid 1. Karim Benzema (Real Madrid) right footed shot from very close range to the bottom right corner. Assisted by James RodrA­guez.",1,12.0,2,Real Madrid,Real Betis,karim benzema,james rodriguez,,,4.0,1,1,13,1,1,1,0
f9SCIHj2/,f9SCIHj29,9,7,"Goal!  Real Madrid 1, Espanyol 0. Karim Benzema (Real Madrid) with an attempt from the centre of the box to the bottom left corner. Assisted by James RodrA­guez with a cross.",1,12.0,1,Real Madrid,Espanyol,karim benzema,james rodriguez,,,3.0,1,1,3,1,2,1,0
IwCxsS87/,IwCxsS8729,29,30,"Goal!  Granada CF 0, Real Madrid 1. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the centre of the goal. Assisted by Daniel Carvajal.",1,12.0,2,Real Madrid,Granada,karim benzema,daniel carvajal,,,5.0,1,1,3,1,1,1,0
nNaCDpRe/,nNaCDpRe3,3,6,"Goal!  Real Madrid 1, Sevilla 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Gareth Bale with a cross.",1,12.0,1,Real Madrid,Sevilla,karim benzema,gareth bale,,,4.0,1,1,3,1,2,1,0
OKQjmlDj/,OKQjmlDj80,80,62,"Goal!  Barcelona 1, Real Madrid 1. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner.",1,,2,Real Madrid,Barcelona,karim benzema,,,,4.0,1,1,3,1,0,1,0
zHJZzuPJ/,zHJZzuPJ31,31,29,"Goal!  Getafe 0, Real Madrid 1. Karim Benzema (Real Madrid) left footed shot from the centre of the box to the bottom left corner. Assisted by James RodrA­guez with a cross.",1,12.0,2,Real Madrid,Getafe,karim benzema,james rodriguez,,,3.0,1,1,3,2,2,1,0
xpUrqxHt/,xpUrqxHt32,32,41,"Goal!  Real Madrid 1, Villarreal 0. Karim Benzema (Real Madrid) header from the centre of the box to the high centre of the goal.",1,,1,Real Madrid,Villarreal,karim benzema,,,,,1,1,3,3,0,1,0
6aE2IlVD/,6aE2IlVD39,39,42,"Goal!  Real Madrid 2, Valencia 0. Karim Benzema (Real Madrid) right footed shot from the left side of the six yard box to the bottom left corner.",1,,1,Real Madrid,Valencia,karim benzema,,,,3.0,1,1,10,1,0,1,0
txcjwkUd/,txcjwkUd70,70,71,"Goal!  Espanyol 0, Real Madrid 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Lucas Vazquez.",1,12.0,2,Real Madrid,Espanyol,karim benzema,lucas vazquez,,,4.0,1,1,3,1,1,1,0
4hkF25c8/,4hkF25c878,78,67,"Goal!  Las Palmas 1, Real Madrid 2. Karim Benzema (Real Madrid) left footed shot from the centre of the box to the bottom left corner.",1,,2,Real Madrid,Las Palmas,karim benzema,,,,3.0,1,1,3,2,0,1,0
lKNy6v40/,lKNy6v4032,32,31,"Goal!  Real Betis 0, Real Madrid 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the centre of the goal. Assisted by Toni Kroos.",1,12.0,2,Real Madrid,Real Betis,karim benzema,toni kroos,,,5.0,1,1,3,1,1,1,0
dlJG6BfB/,dlJG6BfB11,11,7,"Goal!  Real Madrid 1, Athletic Club 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the centre of the goal. Assisted by Isco.",1,12.0,1,Real Madrid,Athletic Bilbao,karim benzema,isco,,,5.0,1,1,3,1,1,1,0
dzxK8sJS/,dzxK8sJS11,11,20,"Goal!  Real Madrid 2, Granada CF 0. Karim Benzema (Real Madrid) right footed shot from very close range to the bottom left corner.",1,,1,Real Madrid,Granada,karim benzema,,,,3.0,1,1,13,1,0,1,0
